0.23847	-0.57300	0.43659	0.17136	-0.098190036
1.59202	1.51308	1.29067	0.87679	1.326647847
-0.74594	-0.82050	-0.95128	0.66209	-0.543248651
-0.99204	-0.78514	-0.89790	-0.19669	0.154428637
-0.99204	-0.49050	-0.68438	0.35539	-0.174316928
-2.09949	-1.58657	-0.79114	-0.50340	0.798675356
-0.86899	-0.90300	-0.41748	0.78478	-0.708654535
-0.74594	-0.07800	-0.04382	-1.30084	0.101464797
-0.74594	-0.07800	2.09137	1.76624	-0.137766254
1.46897	2.58558	2.09137	1.95027	5.042565186
1.34592	0.22843	1.87785	-0.07401	-0.016904967
1.83812	1.92558	1.07715	-0.44205	-0.85120967
-1.23814	-0.56122	0.16969	0.26337	-0.147809127
-0.37679	0.25200	-0.52424	0.29404	0.074099457
0.36152	-0.45514	0.43659	2.07295	-0.943489187
-1.73034	-1.78693	-1.11142	-1.51553	2.708152385
-1.23814	-1.18586	-1.53846	-0.44205	0.524214448
-0.74594	-0.10157	1.61095	1.18350	-0.120209127
0.11541	0.32272	-1.27156	-1.14748	-0.370310396
-0.00764	-0.26657	0.59673	1.09148	-0.290958673
0.73067	0.18129	0.11631	1.03014	0.186751142
-0.74594	-1.40979	-0.20396	-0.81010	1.142075009
0.48457	0.19307	0.59673	1.09148	0.2107355
-0.13069	1.37165	0.75687	0.07935	0.108838428
-1.23814	-0.47871	-0.68438	-0.10468	0.050109923
-0.25374	-0.78514	0.32983	1.09148	-0.856972611
-0.74594	-0.84407	-1.16480	-0.31937	0.269572707
-1.23814	-1.36265	-0.41748	0.17136	-0.233504398
1.59202	1.27736	1.93123	1.95027	2.491193201
-0.37679	-0.57300	-1.27156	-0.25803	0.147851293
-0.13069	-0.41979	0.00955	-0.13535	0.056816674
-0.62289	-0.52586	0.65011	0.38606	-0.203010851
-2.09949	-1.12693	-1.11142	0.53941	-0.607878131
1.83812	0.42879	0.11631	-0.47273	-0.202698548
0.11541	-0.16050	-0.79114	-0.47273	0.075872337
-0.99204	0.59379	-1.48508	-0.84077	-0.499241525
1.46897	2.05522	1.55757	-0.07401	-0.152096824
0.23847	0.34629	0.06293	-0.71809	-0.248665763
1.59202	1.66629	2.09137	0.81545	1.358771927
0.23847	-0.54943	1.39743	-0.19669	0.108066298
-0.25374	0.09879	0.70349	0.47807	0.047226727
0.48457	0.00450	-0.41748	0.60075	0.002703697
0.11541	-0.19586	-0.25734	0.60075	-0.117661528
-0.49984	0.36986	-1.43170	-0.28870	-0.10677837
-0.37679	-0.21943	0.38321	-0.19669	0.043159023
1.46897	0.93557	1.66433	0.66209	0.619437551
-0.00764	-0.62014	-0.89790	-2.19029	1.358293983
1.34592	0.34629	0.59673	0.60075	0.208032611
-0.74594	-0.70264	-1.32494	-0.96346	0.676967745
0.60762	0.80593	0.32983	-0.10468	-0.084361567
-0.49984	-0.33729	0.16969	0.63142	-0.21297004
-1.11509	0.82950	-1.21818	-0.35004	-0.290360811
1.59202	1.89022	0.65011	1.55155	2.932762131
-0.37679	-0.17229	-1.27156	-0.01266	0.002181754
0.48457	0.21664	1.13053	-1.27017	-0.275173564
-1.60729	-0.46693	-0.15058	1.79691	-0.839030713
0.60762	0.32272	0.65011	-1.17815	-0.380208333
-1.36119	-1.50407	-0.89790	-1.36218	2.048816769
-0.49984	-0.53764	-1.11142	0.20203	-0.108621131
1.34592	-0.04264	-0.63100	-0.74876	0.031929053
1.34592	0.65272	2.78530	1.64356	1.072777374
-0.74594	-0.40800	-0.57762	0.96880	-0.395271348
-0.25374	-1.56300	-1.43170	-0.74876	1.170317731
-1.11509	-1.10336	-1.32494	-0.99413	1.096880786
-0.62289	-0.10157	0.38321	-0.62608	0.06359158
2.69948	2.43236	2.51840	-1.08614	-2.641889028
-0.00764	-0.26657	-0.89790	-1.05547	0.281358266
-0.25374	-1.03264	-0.73776	-1.11681	1.153269607
-0.74594	-0.44336	-0.04382	-0.13535	0.060006997
2.08422	2.56201	2.51840	-0.71809	-1.839754992
0.73067	1.25379	1.18391	1.12216	1.406945969
-0.62289	-0.47871	-1.21818	-1.63821	0.784237809
2.33032	1.53665	1.29067	0.11002	0.169061157
1.71507	0.26379	0.32983	-1.36218	-0.359324575
0.97677	0.25200	-0.20396	-0.10468	-0.026378447
-0.37679	-0.30193	-1.43170	-0.13535	0.040865062
0.11541	-0.46693	1.23729	-1.73023	0.807893473
0.23847	1.21843	-0.31072	0.99947	1.21778866
0.85372	0.07521	-0.04382	0.23270	0.017502722
1.71507	0.82950	0.22307	0.35539	0.294793337
-0.86899	0.14593	-1.05804	1.06081	0.154803918
-1.48424	-0.62014	-1.69860	-1.05547	0.654543177
-0.86899	-0.12514	-0.25734	-1.08614	0.135922523
0.23847	0.51129	-0.31072	1.79691	0.918738631
0.85372	1.07700	1.45081	-0.28870	-0.310931403
-0.49984	0.75879	0.06293	0.66209	0.502388605
-0.99204	-1.58657	-0.15058	0.84612	-1.342429611
0.48457	-0.24300	0.48997	1.61289	-0.391931776
0.23847	0.55843	1.45081	0.20203	0.112820724
0.36152	-0.06621	-0.36410	-0.35004	0.023177665
0.48457	1.48950	-0.73776	-1.39285	-2.074653485
0.48457	-0.60836	-0.20396	0.63142	-0.384131101
0.48457	1.12415	0.86363	-0.59541	-0.669325917
-0.49984	-1.02086	-1.27156	-1.82224	1.860249558
0.48457	0.11057	-0.52424	-0.71809	-0.079400952
-0.86899	-0.99729	-1.53846	-0.50340	0.502030578
0.36152	0.35807	0.48997	-0.41138	-0.147305301
0.85372	0.64093	0.06293	1.24484	0.797854913
-0.49984	-0.10157	-0.15058	0.84612	-0.085941199
0.11541	-0.07800	-0.84452	0.60075	-0.046858454
0.85372	0.53486	0.59673	0.44740	0.239294839
-1.60729	-1.28015	-1.16480	-2.25163	2.882414045
0.60762	1.19486	2.14475	0.32471	0.387989058
0.23847	-0.87943	-0.47086	0.38606	-0.339509722
-1.48424	-1.20943	-1.11142	-2.25163	2.723191244
-0.74594	-1.71622	-1.53846	-0.74876	1.285039071
-1.11509	0.62914	-1.16480	-0.84077	-0.528968981
-0.25374	-0.70264	-0.79114	-1.73023	1.215733671
-1.60729	-0.92657	-1.69860	-0.38071	0.352758339
-0.13069	0.22843	-0.95128	-0.38071	-0.086966105
-0.25374	0.08700	-1.32494	-0.19669	-0.017112019
0.23847	-0.33729	0.11631	0.11002	-0.037108042
0.85372	-0.44336	1.71771	1.36752	-0.606301087
2.20727	0.68807	1.61095	-0.53407	-0.367477238
0.48457	1.31272	1.61095	0.35539	0.466521201
-0.13069	1.01807	0.70349	0.41673	0.42425935
1.83812	0.62914	0.75687	0.41673	0.262181822
0.60762	2.06701	2.19813	1.39819	2.890070647
0.48457	0.41700	-0.04382	0.99947	0.41678133
0.85372	0.78236	1.39743	0.99947	0.781946437
-0.37679	-0.44336	-1.00466	-0.93279	0.413558225
1.71507	0.91200	0.75687	-0.44205	-0.403154844
0.85372	2.29093	0.54335	1.36752	3.132901811
0.11541	-0.62014	0.54335	-0.44205	0.274137336
-1.60729	-1.57479	-1.16480	-0.68742	1.082542452
0.85372	0.66450	0.59673	0.26337	0.17501217
-0.62289	0.00450	-0.57762	-0.35004	-0.001575372
-0.99204	-2.10515	-1.16480	-0.84077	1.769954286
-0.00764	0.08700	0.32983	-1.14748	-0.099831784
0.23847	1.12415	0.59673	1.18350	1.330423091
1.96117	1.48950	-0.25734	-0.87145	-1.298021323
-1.36119	-1.42157	-0.68438	-0.81010	1.151622683
-0.37679	-1.15050	-0.84452	-0.62608	0.720305403
-0.49984	-0.13693	0.81025	-0.68742	0.094127401
1.34592	0.02807	1.61095	0.75411	0.021169263
-1.11509	-1.02086	-1.53846	0.38606	-0.39410927
-0.25374	-0.44336	-1.32494	1.64356	-0.728684204
-0.74594	-0.45514	0.06293	0.75411	-0.343226301
-0.37679	-0.92657	-0.36410	0.41673	-0.386128287
-0.49984	0.98272	0.91701	0.11002	0.108118061
-0.74594	0.11057	-0.73776	-0.04333	-0.004791576
-0.86899	-0.49050	0.86363	-0.31937	0.156651855
0.36152	1.50129	0.70349	2.10362	3.158143145
-0.25374	0.34629	1.02377	-0.13535	-0.046868807
0.73067	0.13414	-1.05804	-0.13535	-0.018155904
1.96117	0.06343	1.18391	-0.04333	-0.002748666
0.23847	-0.76157	1.23729	0.96880	-0.737812599
1.46897	1.64272	0.97039	1.24484	2.04491902
-1.85339	-1.58657	-0.47086	0.11002	-0.174554175
1.22287	1.06522	0.32983	-0.28870	-0.307528852
2.20727	2.53843	0.97039	-0.38071	-0.966414993
-0.99204	-0.96193	-0.89790	-1.91425	1.84137679
0.60762	0.53486	0.11631	1.06081	0.567385602
-0.37679	-0.27836	-0.57762	-0.96346	0.26818546
0.36152	0.77057	0.00955	-0.59541	-0.458806042
0.73067	0.46414	-0.47086	0.66209	0.307307027
-1.36119	-1.33907	-0.89790	0.38606	-0.516958254
-0.99204	-0.86764	-0.52424	0.81545	-0.707518339
-1.11509	-0.47871	-1.75198	-1.33151	0.637412232
0.11541	0.46414	-0.63100	0.87679	0.406956724
1.09982	0.45236	0.43659	1.33685	0.604736014
-1.85339	-1.57479	-1.21818	-1.69956	2.676442408
-0.00764	-0.40800	0.38321	0.87679	-0.357730276
0.48457	0.94736	-0.25734	1.82758	1.731378818
-2.22254	-1.18586	0.59673	0.26337	-0.312323826
1.09982	1.23022	0.59673	-1.30084	-1.600311712
-0.62289	0.14593	0.27645	0.29404	0.042909698
1.96117	0.86486	1.71771	-0.47273	-0.408841002
0.85372	0.46414	1.34405	1.18350	0.549313435
-0.86899	0.21664	-0.09720	-0.84077	-0.182148661
-0.99204	-0.16050	0.00955	0.93813	-0.150569817
1.59202	0.99450	0.86363	1.55155	1.543016933
0.11541	-1.90479	-1.48508	-1.27017	2.419398004
-0.99204	0.22843	-0.84452	1.12216	0.256333473
0.48457	-0.11336	0.38321	-1.02480	0.11616806
1.59202	3.23379	2.46502	1.91960	6.207575544
-1.60729	-1.62193	-1.59184	-0.99413	1.612408604
0.48457	0.44057	-0.47086	1.21417	0.534929377
0.36152	0.62914	0.38321	0.60075	0.377959989
2.33032	2.20843	2.99882	0.78478	1.733127543
0.60762	0.12236	0.43659	0.69276	0.08476521
1.34592	1.86665	1.07715	1.79691	3.35420218
-0.62289	-0.83229	-0.63100	0.69276	-0.576578807
-0.86899	-1.84586	-1.00466	0.17136	-0.316308709
0.23847	-0.32550	0.59673	-0.31937	0.103955457
-0.37679	-1.98729	-0.31072	-1.05547	2.097524832
-0.62289	-0.73800	-1.53846	-1.39285	1.027923924
0.11541	-0.37264	-1.59184	0.38606	-0.14386134
-0.62289	0.36986	-0.36410	0.99947	0.369663252
0.60762	1.31272	0.86363	0.41673	0.547045355
0.85372	1.79593	0.70349	1.82758	3.282217185
-2.71475	-2.04622	-1.32494	-1.17815	2.41075877
-0.25374	-0.67907	-0.89790	-0.90212	0.612602255
0.85372	1.10057	0.16969	-2.68102	-2.950663588
-1.73034	-1.50407	-1.59184	-1.17815	1.77202998
-0.74594	-1.48050	-0.84452	-0.90212	1.335585581
0.36152	-0.52586	1.13053	-0.68742	0.36148557
-1.23814	-0.90300	0.06293	-0.22736	0.205305567
-0.25374	0.97093	0.86363	1.85825	1.804236881
-0.25374	-0.10157	2.25151	-0.01266	0.001286256
1.83812	0.44057	1.07715	2.04228	0.89977269
0.85372	-0.08979	0.91701	0.38606	-0.034662243
-0.37679	-1.62193	-0.73776	-1.48486	2.408343166
0.11541	-0.99729	-0.63100	0.53941	-0.537947263
-0.99204	-1.26836	-1.32494	0.63142	-0.800871074
-1.73034	-0.54943	-1.69860	0.63142	-0.346922174
-0.37679	-1.75157	-0.52424	0.14069	-0.246429604
-1.36119	-0.91479	-1.53846	-1.27017	1.161931272
-0.25374	-0.16050	-0.31072	-0.04333	0.00695516
-0.37679	-0.70264	0.22307	0.26337	-0.185057738
-0.25374	-0.39621	-0.41748	-1.39285	0.551867073
0.85372	1.77236	1.87785	1.15283	2.043224646
-2.22254	-1.86943	-1.59184	-1.82224	3.406553491
0.85372	1.08879	-0.57762	0.07935	0.086394018
-0.25374	-0.86764	-0.41748	-0.56474	0.489991381
-0.74594	-0.69086	0.43659	-0.19669	0.135883701
-1.11509	-1.50407	-0.41748	0.11002	-0.165477543
0.97677	0.48772	-0.79114	1.52088	0.741755102
0.11541	0.39343	-0.79114	-2.31297	-0.909992527
0.36152	0.20486	0.59673	-1.73023	-0.354451094
0.97677	0.48772	0.59673	0.44740	0.218203166
1.09982	2.64451	2.51840	1.58222	4.184182952
0.48457	-0.08979	-0.09720	0.26337	-0.02364709
0.73067	-0.23121	0.43659	0.50874	-0.117627882
0.60762	1.56022	0.32983	0.69276	1.080863608
0.85372	0.81772	0.81025	1.18350	0.967765036
-1.11509	-1.16229	-0.09720	-0.01266	0.014718738
1.46897	2.04343	0.75687	-0.38071	-0.77796166
0.11541	-1.51586	-1.32494	-1.82224	2.762260185
1.59202	2.17308	2.41164	0.69276	1.505430137
0.97677	0.12236	0.59673	-1.02480	-0.125392323
-0.49984	-1.32729	-0.52424	-0.71809	0.953114399
-0.25374	-0.58479	0.65011	-0.74876	0.437866101
-0.86899	0.03986	0.86363	-0.56474	-0.022509168
0.11541	-0.43157	0.16969	-0.16602	0.071648482
-0.25374	0.07521	-1.32494	1.27551	0.095937378
-1.97644	-0.24300	-1.05804	-0.38071	0.09251326
-0.13069	1.39522	-0.36410	0.01801	0.025123952
1.96117	2.92736	2.57178	2.25697	6.606985286
1.46897	2.27915	1.55757	1.12216	2.557558466
-1.48424	-0.65550	-1.05804	-1.94492	1.274898711
-0.25374	-0.87943	-0.57762	-1.76090	1.548586625
0.36152	0.42879	0.06293	0.44740	0.191838576
-1.11509	-0.58479	-1.48508	-1.94492	1.137364581
-0.13069	0.03986	1.39743	1.91960	0.076510747
0.85372	-0.27836	0.16969	0.26337	-0.073311904
0.48457	0.06343	1.39743	0.87679	0.055614048
0.73067	0.32272	-0.57762	0.72344	0.233463743
1.22287	0.44057	-0.25734	-2.80370	-1.235236329
0.60762	-0.78514	1.93123	1.61289	-1.266349306
0.60762	-0.79693	-0.25734	-0.59541	0.474498733
-0.74594	0.24022	-1.16480	-0.99413	-0.238804923
-0.62289	-0.45514	-0.73776	1.39819	-0.636377943
-2.22254	-1.12693	-1.80536	1.06081	-1.195463411
-0.37679	-0.07800	0.86363	1.42886	-0.111450838
-0.49984	-0.14871	-0.79114	0.60075	-0.089340299
0.60762	-0.21943	0.54335	0.69276	-0.152012277
0.23847	-0.95014	0.81025	-1.23949	1.177699126
-0.86899	-0.47871	-0.47086	-0.01266	0.006062249
0.85372	0.58200	0.48997	0.47807	0.278236961
0.73067	0.18129	2.30488	0.69276	0.125588915
0.11541	-0.24300	0.48997	0.81545	-0.198153761
-0.25374	0.35807	0.48997	-0.25803	-0.092393449
0.97677	-0.27836	0.48997	-0.81010	0.22549829
-0.00764	-0.70264	-0.63100	-1.88358	1.323486857
-1.85339	0.48772	-0.31072	0.69276	0.33787218
0.36152	-0.32550	0.27645	-0.10468	0.034072039
1.59202	0.21664	-0.15058	-0.28870	-0.062545213
0.60762	-0.32550	0.38321	-0.07401	0.024088693
0.11541	-0.90300	-0.15058	0.41673	-0.376305407
1.46897	-0.08979	-0.04382	0.35539	-0.031908455
0.23847	-0.58479	0.38321	1.06081	-0.620349549
0.23847	-0.39621	0.59673	-0.84077	0.333127244
-1.36119	-0.70264	0.32983	1.61289	-1.133285769
-0.74594	1.67808	0.11631	-0.44205	-0.741800933
-0.00764	-0.25479	0.11631	-1.45419	0.370506988
1.22287	-0.18407	-0.20396	-0.47273	0.087015173
0.23847	-1.02086	-0.20396	-1.14748	1.171417694
-0.49984	0.64093	-1.05804	1.58222	1.014091141
0.11541	0.52307	1.13053	1.06081	0.554883127
-0.86899	-0.54943	0.16969	-0.96346	0.52935192
-1.48424	0.58200	-0.36410	1.12216	0.653096403
-0.25374	-0.47871	-0.31072	1.76624	-0.845526099
-0.49984	-0.12514	0.65011	-0.22736	0.028452309
0.36152	-0.04264	-1.11142	-0.10468	0.004463637
-1.60729	1.06522	-0.36410	-1.20882	-1.287660108
-0.62289	1.38343	-0.68438	-0.71809	-0.993430934
-0.00764	-0.16050	-0.47086	0.26337	-0.042271395
0.36152	-0.63193	0.48997	-0.47273	0.298729046
1.46897	-1.26836	0.06293	-0.38071	0.482880878
-0.62289	1.59558	0.54335	0.66209	1.056420285
1.09982	-0.07800	0.54335	0.87679	-0.068389249
-0.00764	0.71165	-0.31072	-0.01266	-0.009011981
-0.13069	0.69986	0.22307	0.57008	0.398976605
0.11541	-0.21943	0.38321	1.03014	-0.22604277
0.11541	0.57022	-0.89790	-0.62608	-0.357000419
1.83812	-0.64372	-1.16480	-0.65675	0.42275995
-1.85339	0.61736	0.06293	0.66209	0.408749448
0.11541	-0.62014	-0.09720	0.50874	-0.315491718
-1.60729	-0.56122	-0.41748	-0.10468	0.058745706
0.23847	-0.45514	0.54335	-0.93279	0.42455181
1.09982	-0.20764	-0.41748	-0.62608	0.130000843
0.85372	0.24022	0.16969	-0.35004	-0.084085498
1.22287	-0.59657	0.38321	-0.13535	0.080744093
